Gene1  Gene2  oddsratio  pvalue     pearson    p_pval     HC
114788 79633  1.84461540 0.96666840 NA         NA         NA       
114788 6261   2.01666670 0.97959200 NA         NA         NA       
114788 83872  2.46400000 0.99364050 NA         NA         NA       
114788 577    2.22000000 0.98822140 NA         NA         NA       
114788 10178  1.45750000 0.89192030 NA         NA         NA       
114788 341640 2.46400000 0.99364050 NA         NA         NA       
114788 4036   2.46400000 0.99364050 NA         NA         NA       
114788 472    0.89833330 0.43507230 NA         NA         NA       
114788 5925   1.69714290 0.94835560 NA         NA         NA       
114788 2312   1.45750000 0.89192030 NA         NA         NA       
114788 338    1.84461540 0.96666840 NA         NA         NA       
114788 8701   1.56933330 0.92367860 NA         NA         NA       
114788 5727   1.69714290 0.94835560 NA         NA         NA       
114788 120114 2.22000000 0.98822140 NA         NA         NA       
114788 2033   2.46400000 0.99364050 NA         NA         NA       
114788 1387   2.46400000 0.99364050 NA         NA         NA       
114788 53353  1.56933330 0.92367860 NA         NA         NA       
114788 8289   2.22000000 0.98822140 NA         NA         NA       
114788 440279 2.22000000 0.98822140 NA         NA         NA       
114788 4893   2.22000000 0.98822140 NA         NA         NA       
114788 5728   0.59333330 0.06251730 0.09835050 0.28114560 0.0131032
114788 55294  0.73857140 0.21398760 0.20030540 0.02695700 0.05134
114788 1293   2.22000000 0.98822140 NA         NA         NA       
114788 138474 1.84461540 0.96666840 NA         NA         NA       
114788 1499   1.19263160 0.75311360 NA         NA         NA       
114788 139285 2.46400000 0.99364050 NA         NA         NA       
114788 23345  0.89833330 0.43507230 NA         NA         NA       
114788 4089   0.85360000 0.37284990 NA         NA         NA       
114788 54768  1.84461540 0.96666840 NA         NA         NA       
114788 7428   1.35882350 0.85274280 NA         NA         NA       
114788 79776  2.01666670 0.97959200 NA         NA         NA       
114788 94025  1.12200000 0.69434860 NA         NA         NA       
114788 5314   2.46400000 0.99364050 NA         NA         NA       
114788 7157   0.07494510 0.00000000 0.12684520 0.16384400 0.0254144
114788 113146 2.46400000 0.99364050 NA         NA         NA       
114788 57194  2.46400000 0.99364050 NA         NA         NA       
114788 259232 2.46400000 0.99364050 NA         NA         NA       
114788 129446 2.46400000 0.99364050 NA         NA         NA       
114788 56776  1.69714290 0.94835560 NA         NA         NA       
114788 1767   1.84461540 0.96666840 NA         NA         NA       
114788 3815   1.45750000 0.89192030 NA         NA         NA       
114788 667    2.22000000 0.98822140 NA         NA         NA       
114788 6708   2.22000000 0.98822140 NA         NA         NA       
114788 57674  2.01666670 0.97959200 NA         NA         NA       
114788 4763   1.27111110 0.80626940 NA         NA         NA       
114788 64478  1.45750000 0.89192030 NA         NA         NA       
114788 675    2.22000000 0.98822140 NA         NA         NA       
114788 673    1.84461540 0.96666840 NA         NA         NA       
114788 84033  1.69714290 0.94835560 NA         NA         NA       
114788 7273   0.26800000 4.2e-06000 0.08920800 0.32849960 0.0112432
114788 84451  2.46400000 0.99364050 NA         NA         NA       
114788 285464 2.22000000 0.98822140 NA         NA         NA       
114788 6934   2.01666670 0.97959200 NA         NA         NA       
114788 999    2.01666670 0.97959200 NA         NA         NA       
7399   79633  1.08689460 0.65808760 NA         NA         NA       
7399   6261   1.18827160 0.73281990 NA         NA         NA       
