Gene1  Gene2  oddsratio  pvalue     pearson    p_pval     HC
2334   1767   0.83001990 0.41499000 NA         NA         NA       
2334   8735   1.00000000 0.58896950 NA         NA         NA       
2334   6597   0.37238110 0.00498300 0.03170190 0.47370680 0.0039658
2334   53353  0.83001990 0.41499000 NA         NA         NA       
2334   140453 0.35785290 0.00330160 0.09305460 0.03511130 0.0289576
2334   4035   0.76464290 0.33706430 NA         NA         NA       
2334   57526  1.00000000 0.58896950 NA         NA         NA       
2334   54880  0.66003980 0.20928880 0.22659900 2e-0700000 0.1176645
2334   388697 1.00000000 0.58896950 NA         NA         NA       
2334   1788   1.00000000 0.58896950 NA         NA         NA       
6262   114788 1.62944790 0.94929060 NA         NA         NA       
6262   83481  2.04907980 0.98695480 NA         NA         NA       
6262   176    2.46871170 0.99602030 NA         NA         NA       
6262   32     2.46871170 0.99602030 NA         NA         NA       
6262   7179   2.46871170 0.99602030 NA         NA         NA       
6262   23152  0.18404910 0.00000000 -0.0464760 0.29341540 0.0080615
6262   4036   1.43197400 0.89912200 NA         NA         NA       
6262   8450   2.46871170 0.99602030 NA         NA         NA       
6262   2312   0.81912420 0.28649940 -0.0142584 0.74732150 0.0007391
6262   338    1.52453990 0.92711840 NA         NA         NA       
6262   196528 2.23982150 0.99255360 NA         NA         NA       
6262   442444 1.34969330 0.86505310 NA         NA         NA       
6262   27445  1.62944790 0.94929060 NA         NA         NA       
6262   5295   1.09537090 0.67435400 NA         NA         NA       
6262   8085   2.23982150 0.99255360 NA         NA         NA       
6262   80005  2.46871170 0.99602030 NA         NA         NA       
6262   6938   1.62944790 0.94929060 NA         NA         NA       
6262   57716  2.46871170 0.99602030 NA         NA         NA       
6262   8859   2.46871170 0.99602030 NA         NA         NA       
6262   5290   0.52314560 0.00827140 0.03103660 0.48304220 0.0028836
6262   23345  2.04907980 0.98695480 NA         NA         NA       
6262   347365 2.46871170 0.99602030 NA         NA         NA       
6262   4763   0.71388730 0.13772870 0.05478770 0.21541310 0.0081545
6262   8880   0.48662050 0.00322240 -0.0063621 0.88569980 0.000139
6262   94025  0.55039440 0.01491760 -0.0324870 0.46281830 0.0041963
6262   113146 2.23982150 0.99255360 NA         NA         NA       
6262   51168  2.23982150 0.99255360 NA         NA         NA       
6262   5156   2.46871170 0.99602030 NA         NA         NA       
6262   25878  2.23982150 0.99255360 NA         NA         NA       
6262   3418   1.20981600 0.77931760 NA         NA         NA       
6262   4620   1.62944790 0.94929060 NA         NA         NA       
6262   667    2.23982150 0.99255360 NA         NA         NA       
6262   26137  1.14986850 0.72877870 NA         NA         NA       
6262   5903   2.46871170 0.99602030 NA         NA         NA       
6262   4626   1.74934270 0.96615820 NA         NA         NA       
6262   3339   2.04907980 0.98695480 NA         NA         NA       
6262   7273   0.31581760 6e-0700000 0.04793890 0.27846850 0.0068135
6262   6101   2.23982150 0.99255360 NA         NA         NA       
6262   29072  2.46871170 0.99602030 NA         NA         NA       
6262   5314   1.88768290 0.97843780 NA         NA         NA       
6262   84033  1.52453990 0.92711840 NA         NA         NA       
6262   23742  1.88768290 0.97843780 NA         NA         NA       
6262   3417   0.01418130 0.00000000 -0.0801238 0.06979280 0.019153
6262   7840   2.46871170 0.99602030 NA         NA         NA       
6262   1956   0.67028920 0.08974360 0.01327410 0.76422940 0.0005567
6262   80144  2.04907980 0.98695480 NA         NA         NA       
6262   56171  2.46871170 0.99602030 NA         NA         NA       
6262   25836  1.34969330 0.86505310 NA         NA         NA       
6262   2318   2.46871170 0.99602030 NA         NA         NA       
6262   7399   2.23982150 0.99255360 NA         NA         NA       
6262   79633  2.46871170 0.99602030 NA         NA         NA       
6262   83872  1.34969330 0.86505310 NA         NA         NA       
6262   1769   2.46871170 0.99602030 NA         NA         NA       
6262   1770   2.04907980 0.98695480 NA         NA         NA       
6262   84059  2.04907980 0.98695480 NA         NA         NA       
6262   286234 2.46871170 0.99602030 NA         NA         NA       
6262   3909   2.23982150 0.99255360 NA         NA         NA       
6262   8289   1.20981600 0.77931760 NA         NA         NA       
6262   546    0.08003780 0.00000000 0.03569730 0.41977540 0.004177
6262   5728   1.00000000 0.55867140 NA         NA         NA       
6262   23036  1.74934270 0.96615820 NA         NA         NA       
6262   1293   2.04907980 0.98695480 NA         NA         NA       
6262   4622   1.62944790 0.94929060 NA         NA         NA       
6262   4851   0.55039440 0.01491760 0.00118130 0.97870570 4.6e-06
6262   91074  1.88768290 0.97843780 NA         NA         NA       
6262   4619   2.46871170 0.99602030 NA         NA         NA       
6262   23522  2.23982150 0.99255360 NA         NA         NA       
6262   8701   2.46871170 0.99602030 NA         NA         NA       
6262   4703   2.23982150 0.99255360 NA         NA         NA       
6262   58508  1.88768290 0.97843780 NA         NA         NA       
6262   55190  2.23982150 0.99255360 NA         NA         NA       
6262   7157   0.05244410 0.00000000 0.04428900 0.31674510 0.0065758
6262   6098   2.23982150 0.99255360 NA         NA         NA       
6262   146754 2.46871170 0.99602030 NA         NA         NA       
6262   2196   1.88768290 0.97843780 NA         NA         NA       
6262   1767   2.04907980 0.98695480 NA         NA         NA       
6262   8735   2.46871170 0.99602030 NA         NA         NA       
6262   6597   0.91930160 0.44244310 NA         NA         NA       
6262   53353  2.04907980 0.98695480 NA         NA         NA       
6262   140453 0.88343560 0.38710000 NA         NA         NA       
6262   4035   1.88768290 0.97843780 NA         NA         NA       
6262   57526  2.46871170 0.99602030 NA         NA         NA       
6262   54880  1.62944790 0.94929060 NA         NA         NA       
6262   388697 2.46871170 0.99602030 NA         NA         NA       
6262   1788   2.46871170 0.99602030 NA         NA         NA       
114788 83481  1.25753010 0.78204360 NA         NA         NA       
114788 176    1.51506020 0.88811350 NA         NA         NA       
114788 32     1.51506020 0.88811350 NA         NA         NA       
114788 7179   1.51506020 0.88811350 NA         NA         NA       
114788 23152  0.11295180 0.00000000 -0.0612418 0.16604850 0.0184278
114788 4036   0.87880940 0.42890820 NA         NA         NA       
114788 8450   1.51506020 0.88811350 NA         NA         NA       
114788 2312   0.50270050 0.02200610 0.05771720 0.19183640 0.0111848
114788 338    0.93561750 0.50000000 NA         NA         NA       
114788 196528 1.37458930 0.83965560 NA         NA         NA       
114788 442444 0.82831330 0.36199820 NA         NA         NA       
114788 27445  1.00000000 0.57331150 NA         NA         NA       
114788 5295   0.67223440 0.15754090 0.02037220 0.64526990 0.0015791
114788 8085   1.37458930 0.83965560 NA         NA         NA       
114788 80005  1.51506020 0.88811350 NA         NA         NA       
114788 6938   1.00000000 0.57331150 NA         NA         NA       
114788 57716  1.51506020 0.88811350 NA         NA         NA       
