Gene1  Gene2  oddsratio  pvalue     pearson    p_pval     HC
727897 146754 2.19080820 0.99655330 NA         NA         NA       
727897 9700   3.00590690 0.99975270 NA         NA         NA       
727897 4288   3.00590690 0.99975270 NA         NA         NA       
727897 4670   2.75118860 0.99947730 NA         NA         NA       
727897 8857   3.00590690 0.99975270 NA         NA         NA       
727897 6597   2.05071320 0.99415700 NA         NA         NA       
727897 7403   3.31156890 0.99989110 NA         NA         NA       
727897 23049  3.00590690 0.99975270 NA         NA         NA       
727897 3371   3.00590690 0.99975270 NA         NA         NA       
727897 4744   2.05071320 0.99415700 NA         NA         NA       
727897 154664 2.05071320 0.99415700 NA         NA         NA       
727897 1130   3.00590690 0.99975270 NA         NA         NA       
727897 341640 2.35091690 0.99806050 NA         NA         NA       
727897 1756   3.00590690 0.99975270 NA         NA         NA       
727897 23195  2.35091690 0.99806050 NA         NA         NA       
727897 5803   3.00590690 0.99975270 NA         NA         NA       
727897 5290   2.75118860 0.99947730 NA         NA         NA       
727897 6262   2.19080820 0.99655330 NA         NA         NA       
727897 114788 1.71890900 0.97770250 NA         NA         NA       
727897 85464  3.31156890 0.99989110 NA         NA         NA       
727897 205717 3.00590690 0.99975270 NA         NA         NA       
727897 23113  3.00590690 0.99975270 NA         NA         NA       
727897 58508  0.81141050 0.23221860 -0.0263901 0.49754990 0.0026961
727897 22874  3.00590690 0.99975270 NA         NA         NA       
727897 1788   3.00590690 0.99975270 NA         NA         NA       
727897 196385 3.31156890 0.99989110 NA         NA         NA       
727897 2312   1.63042790 0.96753720 NA         NA         NA       
727897 338    2.75118860 0.99947730 NA         NA         NA       
727897 6708   2.05071320 0.99415700 NA         NA         NA       
727897 7249   3.00590690 0.99975270 NA         NA         NA       
727897 54832  2.35091690 0.99806050 NA         NA         NA       
727897 10594  3.00590690 0.99975270 NA         NA         NA       
727897 2483   2.53565770 0.99896380 NA         NA         NA       
727897 26154  2.75118860 0.99947730 NA         NA         NA       
727897 23269  3.31156890 0.99989110 NA         NA         NA       
727897 64324  3.00590690 0.99975270 NA         NA         NA       
727897 7450   3.00590690 0.99975270 NA         NA         NA       
727897 84467  3.31156890 0.99989110 NA         NA         NA       
727897 4583   0.85801170 0.31059460 NA         NA         NA       
727897 63035  3.31156890 0.99989110 NA         NA         NA       
