Gene1  Gene2  oddsratio  pvalue     pearson    p_pval     HC
6263   1293   1.32735690 0.82579370 NA         NA         NA       
6263   9699   1.74473680 0.94343310 NA         NA         NA       
6263   1278   1.58031440 0.91305690 NA         NA         NA       
6263   84467  1.58031440 0.91305690 NA         NA         NA       
6263   23345  1.32735690 0.82579370 NA         NA         NA       
6263   84033  1.06649440 0.63984080 NA         NA         NA       
6263   7157   0.16217110 0.00000000 -0.1256775 0.03457930 0.0581206
6263   26047  1.32735690 0.82579370 NA         NA         NA       
6263   10735  1.44329570 0.87382130 NA         NA         NA       
6263   55567  1.58031440 0.91305690 NA         NA         NA       
6263   10512  1.58031440 0.91305690 NA         NA         NA       
6263   94025  0.35670570 0.00027350 0.05870020 0.32513150 0.0086546
6263   1832   1.44329570 0.87382130 NA         NA         NA       
6263   113146 0.94089390 0.50000000 NA         NA         NA       
6263   80205  1.74473680 0.94343310 NA         NA         NA       
6263   140453 0.75820230 0.25364890 -0.0733964 0.21835480 0.0287766
6263   5156   1.58031440 0.91305690 NA         NA         NA       
6263   6335   1.58031440 0.91305690 NA         NA         NA       
6263   1767   1.22798070 0.76975690 NA         NA         NA       
6263   221935 1.44329570 0.87382130 NA         NA         NA       
6263   388697 1.58031440 0.91305690 NA         NA         NA       
6263   1956   0.18050190 0.00000000 0.01877350 0.75317990 0.000969
6263   6708   0.68969300 0.16532880 -0.0769554 0.19678130 0.0315119
6263   4763   0.55976150 0.04485530 0.06168350 0.30110390 0.0091522
6263   8216   1.74473680 0.94343310 NA         NA         NA       
6263   146754 1.32735690 0.82579370 NA         NA         NA       
6263   2196   1.74473680 0.94343310 NA         NA         NA       
6263   5243   1.74473680 0.94343310 NA         NA         NA       
6263   126206 1.44329570 0.87382130 NA         NA         NA       
6263   7273   0.19082920 0.00000000 -0.0433931 0.46716680 0.0056753
6263   200162 1.74473680 0.94343310 NA         NA         NA       
6263   546    1.06649440 0.63984080 NA         NA         NA       
6263   2559   1.58031440 0.91305690 NA         NA         NA       
6263   5314   1.14185460 0.70713640 NA         NA         NA       
6263   8857   1.74473680 0.94343310 NA         NA         NA       
6263   1769   1.44329570 0.87382130 NA         NA         NA       
6263   3417   1.22798070 0.76975690 NA         NA         NA       
6263   10060  1.58031440 0.91305690 NA         NA         NA       
6263   5649   1.32735690 0.82579370 NA         NA         NA       
