Gene1  Gene2  oddsratio  pvalue     pearson    p_pval     HC
6262   58508  1.78547300 0.96259100 NA         NA         NA       
6262   5925   1.41891890 0.88315370 NA         NA         NA       
6262   5649   2.15202700 0.98658860 NA         NA         NA       
6262   2312   1.32728040 0.84292920 NA         NA         NA       
6262   338    1.64449060 0.94269070 NA         NA         NA       
6262   8701   2.15202700 0.98658860 NA         NA         NA       
6262   120114 1.05236490 0.62510420 NA         NA         NA       
6262   1387   1.95208850 0.97688860 NA         NA         NA       
6262   3909   1.95208850 0.97688860 NA         NA         NA       
6262   4035   1.78547300 0.96259100 NA         NA         NA       
6262   324    2.15202700 0.98658860 NA         NA         NA       
6262   55576  1.95208850 0.97688860 NA         NA         NA       
6262   23499  1.64449060 0.94269070 NA         NA         NA       
6262   1293   1.52364860 0.91637680 NA         NA         NA       
6262   259232 2.15202700 0.98658860 NA         NA         NA       
6262   23345  1.41891890 0.88315370 NA         NA         NA       
6262   6476   2.15202700 0.98658860 NA         NA         NA       
6262   25836  2.15202700 0.98658860 NA         NA         NA       
6262   54768  1.17454950 0.74331380 NA         NA         NA       
6262   3908   1.78547300 0.96259100 NA         NA         NA       
6262   1778   1.78547300 0.96259100 NA         NA         NA       
6262   26047  1.78547300 0.96259100 NA         NA         NA       
6262   7038   1.52364860 0.91637680 NA         NA         NA       
6262   93035  1.95208850 0.97688860 NA         NA         NA       
6262   51755  1.41891890 0.88315370 NA         NA         NA       
6262   94025  1.05236490 0.62510420 NA         NA         NA       
6262   7157   0.00982800 0.00000000 0.01681780 0.71757210 0.0010153
6262   84059  2.15202700 0.98658860 NA         NA         NA       
6262   79026  1.64449060 0.94269070 NA         NA         NA       
6262   140453 1.05236490 0.62510420 NA         NA         NA       
6262   2804   1.95208850 0.97688860 NA         NA         NA       
6262   5506   2.15202700 0.98658860 NA         NA         NA       
6262   1767   1.41891890 0.88315370 NA         NA         NA       
6262   80122  2.15202700 0.98658860 NA         NA         NA       
6262   284217 1.95208850 0.97688860 NA         NA         NA       
6262   667    1.32728040 0.84292920 NA         NA         NA       
6262   6708   2.15202700 0.98658860 NA         NA         NA       
6262   57674  1.78547300 0.96259100 NA         NA         NA       
6262   4763   0.86908780 0.38012740 NA         NA         NA       
6262   64478  2.15202700 0.98658860 NA         NA         NA       
6262   4622   1.64449060 0.94269070 NA         NA         NA       
6262   675    1.78547300 0.96259100 NA         NA         NA       
6262   55567  1.41891890 0.88315370 NA         NA         NA       
6262   8857   1.95208850 0.97688860 NA         NA         NA       
6262   53353  1.52364860 0.91637680 NA         NA         NA       
6262   7273   0.22761820 0.00000000 0.09294030 0.04516710 0.0249828
6262   108    1.95208850 0.97688860 NA         NA         NA       
6262   83872  0.90893070 0.43873180 NA         NA         NA       
